neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
Brooklyn,Brooklyn Heights,40.69384,-73.99261,Entire home/apt,7,7,2018-01-04,0.14,1,4,198
Manhattan,Murray Hill,40.74812,-73.97663,Entire home/apt,3,57,2019-07-01,3.07,2,49,150
Manhattan,Lower East Side,40.72082,-73.9879,Entire home/apt,1,1,2019-05-14,0.54,3,217,299
Manhattan,Morningside Heights,40.81503,-73.96029,Entire home/apt,5,9,2018-12-30,0.14,1,0,150
Brooklyn,Bay Ridge,40.63348,-74.03088,Entire home/apt,2,8,2019-07-07,0.76,1,46,100
Bronx,Riverdale,40.8883,-73.91665,Entire home/apt,2,79,2019-06-30,1.99,1,267,150
Staten Island,West Brighton,40.63215,-74.11403,Private room,2,56,2019-01-04,1.8,5,355,69
Brooklyn,Prospect-Lefferts Gardens,40.66225,-73.94126,Private room,1,20,2019-06-23,2.83,5,125,74
Brooklyn,Bedford-Stuyvesant,40.69237,-73.94314,Private room,1,36,2019-07-02,4.34,1,79,95
Manhattan,Upper West Side,40.77829,-73.97984,Entire home/apt,7,1,2018-03-22,0.06,1,0,250
Manhattan,Kips Bay,40.73876,-73.98108,Entire home/apt,1,5,2016-03-29,0.12,1,0,100
Manhattan,Morningside Heights,40.80379,-73.96571,Private room,1,4,2015-08-29,0.08,1,0,80
Manhattan,Chelsea,40.75369,-73.99719,Private room,7,11,2019-06-22,0.99,47,358,50
Manhattan,Harlem,40.8228,-73.94442,Private room,5,2,2019-05-23,0.32,1,66,76
Manhattan,Hell's Kitchen,40.76219,-73.99493,Shared room,1,30,2019-06-20,3.4,2,335,69
Queens,Astoria,40.76832,-73.92346,Private room,1,150,2019-06-23,3.39,9,323,48
Manhattan,Greenwich Village,40.73032,-73.99976,Entire home/apt,1,43,2019-07-01,0.75,1,3,190
Brooklyn,Williamsburg,40.70942,-73.95302,Private room,2,3,2017-06-24,0.12,2,0,35
Manhattan,Harlem,40.80447,-73.95589,Private room,30,0,,,6,364,63
Brooklyn,Williamsburg,40.70665,-73.94061,Entire home/apt,4,50,2019-07-02,0.51,1,331,190
Bronx,Longwood,40.82406,-73.8934,Entire home/apt,3,13,2019-05-01,0.61,1,285,155
Manhattan,Washington Heights,40.84411,-73.93784,Private room,3,89,2019-06-13,2.54,1,113,50
Brooklyn,Boerum Hill,40.68497,-73.989,Entire home/apt,1,0,,,1,365,900
Manhattan,Kips Bay,40.74392,-73.9811,Private room,3,12,2016-03-08,0.18,3,0,90
Brooklyn,Bedford-Stuyvesant,40.69425,-73.95668,Shared room,1,15,2019-06-01,1.45,34,365,36
Brooklyn,Brighton Beach,40.57636,-73.95964,Shared room,3,9,2019-07-07,0.78,1,85,100
Manhattan,Washington Heights,40.85494,-73.93179,Private room,1,155,2019-07-07,4.42,1,314,75
Brooklyn,Kensington,40.63929,-73.9718,Private room,1,29,2019-06-16,1.79,2,143,67
Manhattan,East Village,40.72792,-73.98288,Private room,15,6,2018-06-05,0.27,1,0,110
Manhattan,Murray Hill,40.74699,-73.97659,Entire home/apt,3,62,2019-07-01,3.19,2,49,200
Bronx,Mott Haven,40.81865,-73.93014,Entire home/apt,2,0,,,1,81,107
Manhattan,Harlem,40.82612,-73.95216,Entire home/apt,2,64,2019-07-02,0.91,1,132,145
Brooklyn,Williamsburg,40.71061,-73.94289,Private room,2,7,2018-02-10,0.22,1,0,75
Bronx,Mott Haven,40.81444,-73.92516,Entire home/apt,2,85,2019-06-09,1.41,2,253,75
Brooklyn,Bedford-Stuyvesant,40.69066,-73.95922,Entire home/apt,2,2,2019-01-01,0.3,1,0,300
Manhattan,Kips Bay,40.7423,-73.98016,Shared room,2,1,2019-06-18,1.0,3,345,39
Manhattan,East Harlem,40.78723,-73.94863,Entire home/apt,1,1,2017-07-06,0.04,1,0,75
Manhattan,Midtown,40.76574,-73.98188,Entire home/apt,30,0,,,18,316,534
Manhattan,Upper East Side,40.77395,-73.95493,Entire home/apt,3,16,2019-06-26,0.95,1,20,100
Brooklyn,Columbia St,40.68173,-74.00366,Private room,3,118,2019-07-07,2.84,5,326,60
Brooklyn,Bushwick,40.69336,-73.9213,Private room,2,2,2017-06-16,0.08,1,0,45
Manhattan,Midtown,40.75488,-73.97134,Entire home/apt,7,0,,,1,0,1200
Manhattan,Hell's Kitchen,40.76508,-73.99087,Private room,10,0,,,1,0,55
Brooklyn,Sunset Park,40.64555,-74.00995,Private room,2,0,,,1,363,150
Brooklyn,Greenpoint,40.72522,-73.94124,Private room,1,199,2019-06-23,5.07,1,114,89
Manhattan,Hell's Kitchen,40.76125,-73.99389,Entire home/apt,3,41,2019-07-01,4.29,1,74,350
Queens,Corona,40.74132,-73.86683,Shared room,2,1,2019-06-15,1.0,8,346,25
Manhattan,Midtown,40.75294,-73.96731,Entire home/apt,3,2,2019-06-07,0.4,49,235,737
Brooklyn,Williamsburg,40.70709,-73.9506,Entire home/apt,3,2,2019-05-27,0.31,1,10,250
Brooklyn,Williamsburg,40.71957,-73.95828,Private room,4,0,,,1,0,50
Manhattan,Harlem,40.82597,-73.95102,Entire home/apt,5,29,2019-05-18,0.43,1,260,150
Manhattan,Harlem,40.81745,-73.95164,Entire home/apt,1,10,2018-09-25,0.28,1,0,200
Brooklyn,Sheepshead Bay,40.59143,-73.95548,Private room,2,52,2019-06-24,3.57,2,340,65
Brooklyn,Prospect Heights,40.68084,-73.97429,Private room,2,73,2019-06-27,0.89,3,257,100
Manhattan,Upper West Side,40.79958,-73.96403,Private room,1,0,,,1,0,50
Brooklyn,Canarsie,40.63485,-73.92055,Shared room,2,4,2017-12-27,0.13,2,3,40
Manhattan,East Harlem,40.79136,-73.93979,Entire home/apt,2,1,2019-06-24,1.0,1,365,300
Manhattan,Upper East Side,40.77942,-73.94772,Entire home/apt,1,16,2018-10-27,1.1,1,0,160
Brooklyn,Bedford-Stuyvesant,40.69468,-73.93304,Entire home/apt,1,10,2019-06-23,1.84,1,352,450
Manhattan,Harlem,40.81915,-73.9425,Entire home/apt,4,9,2019-06-22,1.04,1,89,112
Brooklyn,Bushwick,40.70062,-73.92785,Private room,2,9,2018-05-30,0.23,1,0,80
Brooklyn,Williamsburg,40.71477,-73.94105,Private room,21,10,2019-07-04,0.17,2,14,100
Manhattan,Chinatown,40.71532,-73.99343,Entire home/apt,3,2,2016-10-04,0.05,1,0,120
Manhattan,Upper West Side,40.7991,-73.96963,Private room,5,42,2019-05-17,1.21,2,29,99
Queens,Richmond Hill,40.68797,-73.83351,Private room,1,12,2019-07-03,5.45,7,179,58
Brooklyn,Williamsburg,40.71709,-73.96035,Private room,7,1,2019-04-19,0.37,1,281,66
Brooklyn,Park Slope,40.67179,-73.97248,Entire home/apt,2,45,2019-05-27,1.64,1,31,140
Manhattan,Upper West Side,40.77538,-73.98814,Entire home/apt,30,7,2019-06-24,0.38,25,313,300
Brooklyn,Gowanus,40.6772,-73.99354,Private room,2,215,2019-07-05,5.9,1,72,150
Brooklyn,Bushwick,40.70641,-73.92158,Private room,4,0,,,1,0,70
Brooklyn,Bedford-Stuyvesant,40.68278,-73.93427,Entire home/apt,2,2,2016-09-25,0.06,1,0,120
Manhattan,Harlem,40.82645,-73.95235,Private room,3,1,2019-04-29,0.42,2,310,86
Manhattan,Hell's Kitchen,40.75855,-73.98931,Entire home/apt,30,19,2018-07-19,0.54,1,2,99
Manhattan,Upper West Side,40.78838,-73.97892,Entire home/apt,1,0,,,1,0,250
Manhattan,West Village,40.73432,-74.00306,Private room,1,2,2013-10-09,0.03,2,364,220
Manhattan,Chinatown,40.71661,-73.99144,Entire home/apt,3,7,2018-03-12,0.19,1,11,150
Manhattan,Harlem,40.82576,-73.94454,Private room,5,1,2018-12-20,0.15,1,0,43
Manhattan,Inwood,40.86697,-73.92534,Private room,1,3,2019-04-21,0.4,3,365,99
Queens,Ridgewood,40.70994,-73.90201,Entire home/apt,1,2,2015-09-03,0.04,1,0,65
Brooklyn,Vinegar Hill,40.70358,-73.98316,Entire home/apt,2,0,,,1,1,200
Brooklyn,Bedford-Stuyvesant,40.68382,-73.9215,Entire home/apt,2,0,,,1,0,120
Brooklyn,Canarsie,40.63652,-73.89856,Private room,2,8,2018-10-26,0.62,3,342,49
Manhattan,Midtown,40.76593,-73.98087,Private room,1,3,2019-06-30,3.0,4,0,399
Manhattan,Upper West Side,40.79083,-73.97531,Entire home/apt,3,3,2019-05-06,0.42,1,330,225
Brooklyn,Fort Hamilton,40.62327,-74.03543,Private room,6,0,,,1,365,90
Brooklyn,East Flatbush,40.63961,-73.93281,Entire home/apt,2,56,2019-07-02,4.22,2,332,125
Manhattan,Upper East Side,40.77219,-73.94763,Entire home/apt,5,6,2018-12-07,0.44,1,11,199
Brooklyn,Clinton Hill,40.69325,-73.96863,Entire home/apt,3,3,2018-10-29,0.24,1,8,160
Manhattan,Upper East Side,40.77617,-73.94677,Entire home/apt,1,136,2019-06-18,3.26,1,103,195
Brooklyn,Williamsburg,40.71255,-73.95745,Private room,6,0,,,1,0,430
Manhattan,Morningside Heights,40.81326,-73.96181,Private room,1,0,,,1,365,220
Manhattan,Upper West Side,40.77509,-73.98255,Entire home/apt,30,0,,,1,185,130
Queens,Long Island City,40.74572,-73.95679,Entire home/apt,5,1,2016-08-13,0.03,1,0,85
Brooklyn,Williamsburg,40.71385,-73.95559,Private room,2,3,2017-01-02,0.1,1,0,64
Manhattan,Financial District,40.71133,-74.00676,Entire home/apt,4,0,,,1,6,220
Brooklyn,Prospect-Lefferts Gardens,40.65986,-73.94277,Private room,1,5,2019-07-04,3.49,1,97,89
Queens,Ridgewood,40.70869,-73.90835,Private room,1,0,,,1,72,80
Queens,Laurelton,40.6688,-73.74384,Entire home/apt,3,2,2019-06-03,1.46,1,24,254
Manhattan,Harlem,40.81217,-73.95303,Entire home/apt,1,3,2016-01-02,0.05,1,0,150
Brooklyn,East Flatbush,40.64608,-73.94738,Private room,1,71,2019-07-07,8.99,2,35,80
Brooklyn,Canarsie,40.6354,-73.90039,Entire home/apt,2,45,2019-06-24,9.64,1,30,60
Manhattan,Financial District,40.70743,-74.005,Private room,1,11,2019-06-08,0.41,1,0,100
Brooklyn,Flatbush,40.63964,-73.95629,Private room,1,11,2017-06-08,0.31,1,0,55
Manhattan,Harlem,40.82828,-73.94264,Private room,3,3,2019-05-20,0.1,1,0,130
Manhattan,Upper West Side,40.79416,-73.97044,Private room,1,26,2018-07-22,1.04,2,0,95
Brooklyn,Bushwick,40.68353,-73.90484,Private room,1,21,2016-09-26,0.5,1,0,70
Brooklyn,Crown Heights,40.6774,-73.95133,Entire home/apt,2,54,2019-06-27,3.17,2,1,140
Brooklyn,Williamsburg,40.70767,-73.94821,Private room,14,0,,,1,0,70
Queens,Long Island City,40.74632,-73.94799,Private room,1,26,2016-12-13,0.36,2,365,349
Brooklyn,Sunset Park,40.66119,-73.98822,Private room,10,5,2019-04-30,0.07,2,44,36
Brooklyn,Bedford-Stuyvesant,40.70021,-73.9447,Private room,4,165,2019-06-21,3.26,1,15,81
Brooklyn,Williamsburg,40.71401,-73.96333,Private room,1,5,2016-05-01,0.12,1,0,99
Brooklyn,Sheepshead Bay,40.60954,-73.95966,Entire home/apt,4,5,2019-06-22,0.67,1,82,78
Brooklyn,Williamsburg,40.71086,-73.96088,Private room,1,2,2015-09-06,0.04,1,0,50
Queens,Ridgewood,40.69928,-73.90616,Private room,1,59,2019-06-29,3.99,2,162,75
Queens,Woodside,40.7434,-73.90588,Entire home/apt,1,95,2019-06-24,5.63,2,0,50
Manhattan,East Village,40.72935,-73.99054,Entire home/apt,2,10,2018-11-25,0.97,1,188,250
Manhattan,Harlem,40.82165,-73.95593,Private room,5,1,2018-07-01,0.08,1,38,55
Manhattan,Murray Hill,40.74838,-73.97695,Entire home/apt,30,1,2017-09-17,0.05,50,365,150
Brooklyn,Bedford-Stuyvesant,40.68476,-73.9548,Entire home/apt,3,2,2019-01-14,0.28,1,0,130
Brooklyn,Windsor Terrace,40.65863,-73.98435,Entire home/apt,2,0,,,1,0,120
Brooklyn,Bushwick,40.70473,-73.92867,Entire home/apt,3,1,2019-07-01,1.0,1,46,200
Queens,Flushing,40.76106,-73.81279,Private room,4,11,2019-05-28,0.79,2,168,48
Brooklyn,Bushwick,40.70431,-73.91584,Shared room,4,17,2019-06-23,1.88,5,80,25
Manhattan,Tribeca,40.72095,-74.00918,Entire home/apt,3,0,,,1,0,500
Manhattan,Chelsea,40.74186,-74.00372,Entire home/apt,4,3,2019-04-13,0.31,1,0,180
Manhattan,Hell's Kitchen,40.76658,-73.99335,Entire home/apt,4,0,,,1,0,250
Brooklyn,Bedford-Stuyvesant,40.69545,-73.94839,Private room,3,13,2018-03-27,0.54,1,0,44
Queens,Ditmars Steinway,40.7724,-73.90474,Entire home/apt,1,145,2019-07-04,3.55,1,33,180
Brooklyn,Greenpoint,40.72446,-73.95235,Private room,2,10,2017-12-05,0.27,1,0,120
Manhattan,Murray Hill,40.74438,-73.97365,Entire home/apt,1,1,2016-09-22,0.03,1,0,249
Brooklyn,Gravesend,40.59118,-73.97119,Shared room,7,0,,,6,365,25
Brooklyn,Fort Greene,40.68501,-73.97019,Private room,5,124,2019-05-25,1.32,1,69,85
Queens,Jackson Heights,40.75274,-73.87777,Entire home/apt,3,86,2019-07-02,2.39,1,271,125
Manhattan,Lower East Side,40.71763,-73.98359,Entire home/apt,1,17,2019-07-07,0.36,3,264,150
Brooklyn,Bedford-Stuyvesant,40.68717,-73.93113,Private room,30,0,,,27,249,42
Brooklyn,Greenpoint,40.73806,-73.95462,Entire home/apt,3,73,2019-06-30,0.84,28,56,199
Manhattan,Chinatown,40.71745,-73.99409,Entire home/apt,1,23,2019-03-27,0.69,5,364,300
Manhattan,Flatiron District,40.74253,-73.9916,Private room,21,0,,,1,0,160
Manhattan,Flatiron District,40.74055,-73.98522,Entire home/apt,3,3,2019-07-02,3.0,1,101,450
Brooklyn,Carroll Gardens,40.67885,-74.00027,Entire home/apt,5,5,2016-08-28,0.1,1,0,150
Brooklyn,Greenpoint,40.7331,-73.95837,Private room,5,52,2019-07-07,1.94,1,66,49
Queens,Forest Hills,40.72133,-73.83928,Private room,2,35,2019-06-02,3.85,5,235,58
Brooklyn,Sheepshead Bay,40.58765,-73.94881,Shared room,30,0,,,3,84,37
Queens,Sunnyside,40.74674,-73.92194,Private room,1,122,2019-06-24,3.78,5,0,75
Brooklyn,Crown Heights,40.67046,-73.91785,Private room,1,37,2019-06-30,2.82,2,89,47
Brooklyn,Greenpoint,40.72096,-73.94424,Entire home/apt,7,0,,,1,0,150
Manhattan,Chelsea,40.74469,-74.00535,Entire home/apt,4,0,,,2,0,250
Brooklyn,Bedford-Stuyvesant,40.68737,-73.95798,Private room,15,5,2019-04-27,0.7,11,364,48
Brooklyn,Bushwick,40.68845,-73.91956,Private room,2,13,2019-07-07,1.03,1,8,65
Brooklyn,Bushwick,40.69164,-73.90577,Private room,1,9,2018-06-24,0.49,1,0,70
Manhattan,Harlem,40.8035,-73.94764,Entire home/apt,4,128,2019-06-22,1.76,1,278,195
Manhattan,Chelsea,40.7448,-74.00761,Entire home/apt,3,0,,,4,220,299
Brooklyn,Bedford-Stuyvesant,40.69687,-73.94111,Private room,30,4,2019-03-10,0.2,10,365,50
Brooklyn,Bedford-Stuyvesant,40.68288,-73.93526,Private room,2,1,2016-06-01,0.03,1,0,50
Brooklyn,Park Slope,40.67246,-73.97707,Private room,5,7,2019-05-29,0.84,1,180,125
Brooklyn,Crown Heights,40.67395,-73.94874,Entire home/apt,3,3,2018-09-23,0.2,1,0,77
Manhattan,Chelsea,40.74996,-73.99488,Entire home/apt,2,9,2019-06-18,3.03,1,151,149
Brooklyn,Crown Heights,40.67512,-73.94703,Entire home/apt,5,28,2019-06-29,2.54,2,62,150
Brooklyn,Fort Greene,40.69388,-73.98085,Entire home/apt,1,15,2019-04-06,0.42,1,55,150
Brooklyn,Bedford-Stuyvesant,40.69198,-73.96008,Entire home/apt,2,0,,,1,5,95
Brooklyn,South Slope,40.66928,-73.98662,Entire home/apt,1,3,2014-08-01,0.04,1,0,150
Manhattan,Lower East Side,40.72147,-73.99054,Private room,1,4,2019-06-20,0.21,3,0,85
Brooklyn,Windsor Terrace,40.65895,-73.97768,Entire home/apt,5,1,2016-03-24,0.02,1,0,78
Brooklyn,Williamsburg,40.71329,-73.9653,Entire home/apt,6,0,,,1,22,345
Manhattan,East Village,40.73048,-73.98689,Entire home/apt,5,13,2017-12-29,0.42,1,0,122
Brooklyn,East Flatbush,40.65551,-73.93942,Private room,3,0,,,5,365,79
Manhattan,Upper East Side,40.77331,-73.95067,Entire home/apt,1,0,,,1,0,250
Manhattan,Upper West Side,40.7857,-73.97459,Private room,1,35,2019-07-05,7.24,2,261,90
Manhattan,Harlem,40.82537,-73.94392,Private room,1,439,2019-07-05,5.12,2,238,85
Manhattan,Upper West Side,40.79582,-73.96711,Entire home/apt,2,1,2019-05-27,0.7,1,8,158
Manhattan,Hell's Kitchen,40.76085,-73.99222,Entire home/apt,3,2,2019-07-01,1.13,2,4,168
Brooklyn,Bushwick,40.68956,-73.90599,Entire home/apt,3,72,2019-06-17,2.55,4,140,109
Manhattan,Theater District,40.76084,-73.98367,Entire home/apt,30,16,2017-12-01,0.25,5,171,129
Queens,Springfield Gardens,40.6597,-73.76993,Private room,1,14,2019-06-23,3.23,7,177,65
Brooklyn,Williamsburg,40.71374,-73.9627,Entire home/apt,3,27,2019-06-24,0.55,1,193,160
Brooklyn,Williamsburg,40.70747,-73.93879,Entire home/apt,7,2,2016-01-07,0.03,1,0,275
Brooklyn,Bedford-Stuyvesant,40.68899,-73.94988,Entire home/apt,5,0,,,1,80,210
Queens,Corona,40.7363,-73.86316,Private room,1,5,2019-07-07,3.85,2,337,36
Manhattan,Hell's Kitchen,40.75906,-73.99049,Entire home/apt,5,0,,,1,83,300
Brooklyn,Bushwick,40.69079,-73.9163,Private room,30,56,2018-12-17,2.21,2,280,41
Manhattan,East Harlem,40.80964,-73.93964,Entire home/apt,2,2,2017-02-05,0.07,1,0,69
Brooklyn,Cypress Hills,40.68522,-73.873,Private room,3,2,2019-03-17,0.42,3,180,125
Manhattan,Midtown,40.75544,-73.96901,Entire home/apt,4,0,,,1,0,180
Manhattan,Flatiron District,40.74283,-73.99246,Entire home/apt,7,1,2017-07-29,0.04,1,0,150
Manhattan,Financial District,40.70747,-74.00663,Entire home/apt,1,15,2019-03-23,1.18,8,143,309
Staten Island,Concord,40.59934,-74.07836,Private room,1,45,2019-07-07,4.89,4,177,35
Brooklyn,Williamsburg,40.71751,-73.95895,Private room,1,0,,,1,0,95
Bronx,Clason Point,40.80626,-73.85122,Private room,7,2,2019-06-07,1.76,1,59,40
Brooklyn,Greenpoint,40.72552,-73.94489,Entire home/apt,2,3,2018-09-11,0.08,1,0,114
Queens,Sunnyside,40.74497,-73.91752,Entire home/apt,1,16,2018-12-09,0.98,1,0,125
Manhattan,Midtown,40.756,-73.98195,Entire home/apt,29,0,,,327,354,230
Manhattan,Gramercy,40.73627,-73.98986,Private room,7,0,,,1,0,100
Manhattan,East Village,40.72721,-73.98411,Entire home/apt,7,3,2015-11-13,0.04,1,0,200
Manhattan,Upper East Side,40.77553,-73.95343,Entire home/apt,30,2,2018-12-22,0.08,29,209,120
Brooklyn,Bushwick,40.69525,-73.90848,Private room,1,0,,,1,0,30
Brooklyn,Fort Greene,40.69265,-73.97009,Entire home/apt,3,95,2019-06-21,1.51,2,112,225
Manhattan,Washington Heights,40.83399,-73.94474,Entire home/apt,7,27,2019-05-25,0.46,1,73,72
Manhattan,Lower East Side,40.71813,-73.98715,Private room,1,3,2017-01-22,0.07,1,0,70
Manhattan,East Harlem,40.78593,-73.94292,Entire home/apt,2,3,2019-04-11,0.89,1,74,139
Manhattan,East Village,40.72727,-73.98272,Entire home/apt,2,6,2019-01-02,0.51,2,0,159
Manhattan,West Village,40.73433,-74.00588,Entire home/apt,2,168,2019-06-23,4.39,1,222,250
Brooklyn,Bushwick,40.70181,-73.91566,Private room,1,44,2019-07-01,5.34,3,27,65
Manhattan,East Harlem,40.80017,-73.93812,Private room,1,0,,,1,0,70
Queens,Sunnyside,40.73291,-73.9196,Shared room,1,41,2019-06-18,2.48,3,145,30
Brooklyn,Crown Heights,40.67566,-73.93944,Entire home/apt,3,15,2019-04-22,0.26,1,0,106
Brooklyn,East Flatbush,40.64895,-73.94838,Private room,1,245,2019-07-06,3.41,3,90,53
Brooklyn,Prospect-Lefferts Gardens,40.66244,-73.95813,Entire home/apt,1,44,2016-05-08,0.8,1,0,139
Brooklyn,Bedford-Stuyvesant,40.67825,-73.92335,Entire home/apt,2,7,2019-07-04,4.12,1,4,150
Brooklyn,Clinton Hill,40.69432,-73.96481,Entire home/apt,14,3,2016-04-28,0.04,1,0,160
Manhattan,East Harlem,40.79148,-73.9446,Private room,1,58,2019-06-23,4.1,2,26,69
Manhattan,Financial District,40.70376,-74.00833,Entire home/apt,29,2,2018-12-04,0.24,96,323,187
Brooklyn,Williamsburg,40.70962,-73.9501,Private room,3,3,2018-01-03,0.09,1,0,75
Brooklyn,Brooklyn Heights,40.69119,-73.99438,Entire home/apt,2,8,2016-10-24,0.22,1,0,300
Manhattan,Lower East Side,40.72051,-73.98357,Entire home/apt,30,54,2019-05-27,3.4,5,193,110
Brooklyn,Williamsburg,40.71784,-73.96363,Private room,1,18,2019-05-31,1.62,2,9,90
Brooklyn,Williamsburg,40.71162,-73.9639,Entire home/apt,5,13,2017-01-02,0.31,2,0,125
Brooklyn,Bedford-Stuyvesant,40.68581,-73.94689,Entire home/apt,3,33,2016-06-12,0.76,1,178,800
Manhattan,Hell's Kitchen,40.76309,-73.99214,Entire home/apt,30,7,2019-06-29,0.34,20,311,130
Brooklyn,Bedford-Stuyvesant,40.68775,-73.9277,Private room,4,1,2019-06-16,1.0,3,23,50
Manhattan,Chinatown,40.71556,-73.99209,Shared room,1,88,2019-06-29,5.44,1,55,70
Manhattan,Greenwich Village,40.73334,-73.99416,Entire home/apt,2,3,2018-01-02,0.14,1,0,200
Manhattan,East Village,40.72597,-73.9838,Private room,2,0,,,1,0,90
Bronx,Concourse,40.81954,-73.92715,Private room,1,3,2018-09-16,0.14,2,365,105
Manhattan,Midtown,40.748,-73.98831,Private room,30,0,,,1,41,55
Brooklyn,Bushwick,40.69644,-73.91995,Private room,2,0,,,1,28,78
Brooklyn,Bedford-Stuyvesant,40.68247,-73.94243,Private room,3,0,,,1,0,75
Brooklyn,Bushwick,40.70276,-73.9271,Private room,1,59,2018-04-15,2.11,3,362,70
Manhattan,Lower East Side,40.71947,-73.99327,Private room,1,2,2016-09-23,0.04,3,0,150
Manhattan,Upper West Side,40.77311,-73.98606,Private room,3,124,2019-06-24,2.32,3,347,125
Brooklyn,Bushwick,40.70333,-73.92933,Private room,1,2,2019-05-14,0.13,2,20,100
Brooklyn,Park Slope,40.67683,-73.97617,Entire home/apt,2,83,2019-04-29,1.48,1,253,220
Brooklyn,Bedford-Stuyvesant,40.69158,-73.93823,Private room,2,5,2016-09-19,0.1,1,364,84
Manhattan,East Harlem,40.79755,-73.94413,Entire home/apt,1,1,2019-04-30,0.43,1,0,250
Brooklyn,South Slope,40.66594,-73.98814,Entire home/apt,2,10,2016-06-19,0.22,1,0,110
Manhattan,Little Italy,40.71839,-73.99729,Entire home/apt,13,3,2019-05-07,1.32,1,20,130
Brooklyn,Flatbush,40.6355,-73.95205,Private room,1,12,2019-06-10,1.34,1,90,60
Brooklyn,Downtown Brooklyn,40.6965,-73.98377,Private room,5,0,,,1,0,75
Queens,Flushing,40.73331,-73.80811,Private room,2,0,,,1,0,55
Brooklyn,Prospect-Lefferts Gardens,40.65783,-73.9567,Private room,3,9,2018-07-28,0.2,1,0,60
Brooklyn,Bedford-Stuyvesant,40.67957,-73.95548,Private room,2,3,2019-07-02,1.84,4,22,75
Manhattan,Lower East Side,40.71989,-73.98459,Entire home/apt,3,0,,,1,5,198
Brooklyn,Crown Heights,40.66708,-73.92968,Private room,1,12,2019-06-13,1.89,1,150,45
Manhattan,Marble Hill,40.8753,-73.9116,Entire home/apt,5,0,,,1,0,90
Brooklyn,Clinton Hill,40.69174,-73.96872,Entire home/apt,3,6,2017-05-29,0.12,1,0,195
Brooklyn,Bedford-Stuyvesant,40.697,-73.93788,Private room,2,2,2019-06-21,1.82,1,103,96
Brooklyn,Bushwick,40.69541,-73.90785,Shared room,1,8,2019-06-17,3.2,4,41,28
Brooklyn,Williamsburg,40.70799,-73.94888,Private room,1,1,2015-06-15,0.02,2,0,100
Queens,Howard Beach,40.66299,-73.85491,Entire home/apt,3,1,2019-07-01,1.0,1,78,150
Manhattan,Chelsea,40.74968,-73.99381,Entire home/apt,2,95,2018-12-30,1.7,1,353,1000
Brooklyn,Williamsburg,40.70989,-73.95347,Entire home/apt,30,1,2012-08-10,0.01,2,250,250
Brooklyn,Williamsburg,40.71322,-73.94022,Private room,2,6,2017-10-29,0.25,1,0,60
Manhattan,Lower East Side,40.7197,-73.99331,Entire home/apt,1,16,2019-02-18,0.63,1,0,170
Manhattan,SoHo,40.72528,-74.00317,Entire home/apt,3,16,2018-09-24,0.6,1,15,200
Manhattan,Upper West Side,40.77471,-73.98261,Private room,20,107,2018-06-05,1.29,1,144,120
Manhattan,East Village,40.72514,-73.98504,Entire home/apt,3,7,2019-03-30,0.9,1,110,175
Brooklyn,Greenpoint,40.7261,-73.95842,Private room,1,0,,,2,0,70
Bronx,Riverdale,40.88579,-73.91599,Entire home/apt,7,2,2019-01-02,0.04,1,338,250
Brooklyn,Canarsie,40.63672,-73.91154,Entire home/apt,2,193,2019-07-08,5.14,1,254,120
Brooklyn,Park Slope,40.67545,-73.98234,Entire home/apt,4,5,2015-09-07,0.1,1,13,175
Manhattan,Chelsea,40.74052,-74.0031,Private room,1,0,,,4,355,199
Brooklyn,Bedford-Stuyvesant,40.68812,-73.94934,Private room,4,72,2016-12-26,0.76,3,0,67
Brooklyn,Bedford-Stuyvesant,40.69496,-73.93949,Private room,1,110,2019-06-23,1.96,1,323,70
Manhattan,Murray Hill,40.74537,-73.97652,Entire home/apt,30,1,2018-05-19,0.07,31,125,150
Manhattan,East Village,40.72297,-73.9852,Private room,6,2,2019-06-27,0.31,1,23,90
Queens,Ridgewood,40.70762,-73.89526,Private room,30,0,,,23,317,34
Manhattan,Hell's Kitchen,40.76425,-73.98654,Private room,1,10,2017-04-16,0.27,1,0,160
Queens,St. Albans,40.69863,-73.74941,Entire home/apt,3,39,2019-06-17,2.12,3,347,250
Manhattan,Harlem,40.81161,-73.94394,Private room,5,2,2017-10-15,0.07,1,0,65
Brooklyn,Bedford-Stuyvesant,40.6817,-73.95204,Entire home/apt,2,21,2019-07-07,2.86,1,164,175
Manhattan,Murray Hill,40.74872,-73.97701,Entire home/apt,30,1,2017-12-10,0.05,50,364,150
